match_id,team_id,team_won,gold_diff,damage_diff,kills_diff,deaths_diff,assists_diff,vision_diff,turrets_diff,dragons_diff,barons_diff,cs_diff
EUW1_7702873530,200,1,12867,148203,34,-34,96,-12,0,1,3,-61
EUW1_7702873722,100,0,-9525,4457,-12,12,-36,-4,-4,-4,-1,-102
EUW1_7702873722,200,1,9525,-4457,12,-12,36,4,4,4,1,102
EUW1_7702874007,100,1,6596,38698,3,-3,17,-7,5,-2,1,33
EUW1_7702874007,200,0,-6596,-38698,-3,3,-17,7,-5,2,-1,-33
EUW1_7702874611,100,0,-9275,-31878,-16,16,-9,-37,-7,-1,0,-37
EUW1_7702874611,200,1,9275,31878,16,-16,9,37,7,1,0,37
EUW1_7702875238,100,0,-12240,-24751,-16,15,-31,-43,-7,-3,-1,-59
EUW1_7702875238,200,1,12240,24751,16,-15,31,43,7,3,1,59
EUW1_7702875524,100,0,-4445,-14256,-14,14,-43,-40,-2,-2,-1,29
EUW1_7702875524,200,1,4445,14256,14,-14,43,40,2,2,1,-29
EUW1_7702875869,100,1,10311,7623,10,-9,30,-5,5,-1,1,95
EUW1_7702875869,200,0,-10311,-7623,-10,9,-30,5,-5,1,-1,-95
EUW1_7702875906,100,1,11223,23897,21,-21,21,29,5,2,0,124
EUW1_7702875906,200,0,-11223,-23897,-21,21,-21,-29,-5,-2,0,-124
EUW1_7702876026,100,0,-13572,-6332,-17,17,-33,-21,-6,-3,-1,-103
EUW1_7702876026,200,1,13572,6332,17,-17,33,21,6,3,1,103
EUW1_7702877791,100,0,-9506,-10126,-18,18,-30,8,-3,-2,0,-103
EUW1_7702877791,200,1,9506,10126,18,-18,30,-8,3,2,0,103
EUW1_7702878010,100,0,-11085,-36918,-16,16,-49,-2,-7,-4,-1,-53
EUW1_7702878010,200,1,11085,36918,16,-16,49,2,7,4,1,53
EUW1_7702878574,100,1,5709,23955,19,-19,16,32,8,2,2,-22
EUW1_7702878574,200,0,-5709,-23955,-19,19,-16,-32,-8,-2,-2,22
EUW1_7702878769,100,0,-13285,-10815,-12,12,-17,-22,-8,-1,-1,-182
EUW1_7702878769,200,1,13285,10815,12,-12,17,22,8,1,1,182
EUW1_7702878973,100,0,-3292,11559,-2,2,4,24,-4,0,0,-37
EUW1_7702878973,200,1,3292,-11559,2,-2,-4,-24,4,0,0,37
EUW1_7702880891,100,1,7565,4116,11,-11,9,30,7,3,1,20
EUW1_7702880891,200,0,-7565,-4116,-11,11,-9,-30,-7,-3,-1,-20
EUW1_7702880971,100,1,2056,-13993,2,-2,24,7,1,3,0,-34
EUW1_7702880971,200,0,-2056,13993,-2,2,-24,-7,-1,-3,0,34
EUW1_7702881328,100,1,10245,944,16,-16,24,14,7,-1,-1,71
EUW1_7702881328,200,0,-10245,-944,-16,16,-24,-14,-7,1,1,-71
EUW1_7702881765,100,0,-2983,-18829,-3,3,-4,-8,-1,-4,-1,-74
EUW1_7702881765,200,1,2983,18829,3,-3,4,8,1,4,1,74
EUW1_7702882275,100,1,15700,16627,18,-18,51,45,9,1,0,96
EUW1_7702882275,200,0,-15700,-16627,-18,18,-51,-45,-9,-1,0,-96
EUW1_7702883010,100,0,-4152,-15564,-9,8,-25,13,-4,-2,0,-27
EUW1_7702883010,200,1,4152,15564,9,-8,25,-13,4,2,0,27
EUW1_7702883070,100,0,-8650,-23229,-19,19,-42,-36,-6,-4,0,9
EUW1_7702883070,200,1,8650,23229,19,-19,42,36,6,4,0,-9
EUW1_7702883129,100,1,18108,10258,12,-11,20,-46,8,-1,2,53
EUW1_7702883129,200,0,-18108,-10258,-12,11,-20,46,-8,1,-2,-53
EUW1_7702883414,100,0,-5287,2887,-4,4,-2,66,-2,1,-2,-38
EUW1_7702883414,200,1,5287,-2887,4,-4,2,-66,2,-1,2,38
EUW1_7702884409,100,0,-3553,-20517,-12,12,4,13,-7,-5,2,-29
EUW1_7702884409,200,1,3553,20517,12,-12,-4,-13,7,5,-2,29
EUW1_7702884983,100,0,-8646,-54883,-5,5,-15,-50,-5,0,-2,-27
EUW1_7702884983,200,1,8646,54883,5,-5,15,50,5,0,2,27
EUW1_7702885384,100,0,-11058,-18114,-9,9,-11,-12,-7,-4,-1,-86
EUW1_7702885384,200,1,11058,18114,9,-9,11,12,7,4,1,86
EUW1_7702885875,100,1,3799,-7453,-1,1,4,-42,2,1,1,-2
EUW1_7702885875,200,0,-3799,7453,1,-1,-4,42,-2,-1,-1,2
EUW1_7702887642,100,1,3707,19957,17,-17,32,22,0,5,2,-134
EUW1_7702887642,200,0,-3707,-19957,-17,17,-32,-22,0,-5,-2,134
EUW1_7702888162,100,1,10134,31734,21,-21,28,65,10,2,1,31
EUW1_7702888162,200,0,-10134,-31734,-21,21,-28,-65,-10,-2,-1,-31
EUW1_7702888699,100,0,-10876,-20462,-20,20,-22,-51,-8,-3,-2,-121
EUW1_7702888699,200,1,10876,20462,20,-20,22,51,8,3,2,121
EUW1_7702888927,100,0,-8743,-10996,-10,10,-7,-21,-4,0,0,-98
EUW1_7702888927,200,1,8743,10996,10,-10,7,21,4,0,0,98
EUW1_7702889591,100,0,-7145,-42105,-3,3,10,-32,-6,1,0,-14
EUW1_7702889591,200,1,7145,42105,3,-3,-10,32,6,-1,0,14
EUW1_7702890087,100,0,-10734,-57556,-23,23,-32,-40,-6,0,-1,15
EUW1_7702890087,200,1,10734,57556,23,-23,32,40,6,0,1,-15
EUW1_7702890840,100,1,10029,28685,20,-20,27,28,2,2,0,106
EUW1_7702890840,200,0,-10029,-28685,-20,20,-27,-28,-2,-2,0,-106
EUW1_7702891275,100,1,13672,3552,17,-17,29,0,8,3,1,70
EUW1_7702891275,200,0,-13672,-3552,-17,17,-29,0,-8,-3,-1,-70
EUW1_7702891844,100,0,-3865,-6923,-2,2,-14,-19,-6,-5,-2,84
EUW1_7702891844,200,1,3865,6923,2,-2,14,19,6,5,2,-84
EUW1_7702892446,100,1,6681,17592,14,-15,32,-9,2,1,0,22
EUW1_7702892446,200,0,-6681,-17592,-14,15,-32,9,-2,-1,0,-22
EUW1_7702892868,100,0,-8636,-33595,-22,22,-48,27,-5,-2,-1,56
EUW1_7702892868,200,1,8636,33595,22,-22,48,-27,5,2,1,-56
EUW1_7702893753,100,0,2264,47276,-7,7,-4,22,2,0,-2,44
EUW1_7702893753,200,1,-2264,-47276,7,-7,4,-22,-2,0,2,-44
EUW1_7702893939,100,1,5256,1713,17,-17,12,-28,8,1,-1,68
EUW1_7702893939,200,0,-5256,-1713,-17,17,-12,28,-8,-1,1,-68
EUW1_7702893947,100,0,-3827,-19252,-3,3,-6,25,-1,-4,0,-11
EUW1_7702893947,200,1,3827,19252,3,-3,6,-25,1,4,0,11
EUW1_7702894005,100,1,8494,-4690,12,-12,8,-12,9,3,1,83
EUW1_7702894005,200,0,-8494,4690,-12,12,-8,12,-9,-3,-1,-83
EUW1_7702894311,100,1,13922,24653,20,-20,31,-9,5,1,0,57
EUW1_7702894311,200,0,-13922,-24653,-20,20,-31,9,-5,-1,0,-57
EUW1_7702894713,100,0,-6736,-29943,-19,19,-33,12,-4,-4,-1,5
EUW1_7702894713,200,1,6736,29943,19,-19,33,-12,4,4,1,-5
EUW1_7702894762,100,1,-1046,-4551,0,0,-1,-4,0,-1,0,-21
EUW1_7702894762,200,0,1046,4551,0,0,1,4,0,1,0,21
EUW1_7702895989,100,1,8741,32811,9,-9,22,59,11,2,1,123
EUW1_7702895989,200,0,-8741,-32811,-9,9,-22,-59,-11,-2,-1,-123
EUW1_7702896189,100,0,-5932,-3515,-9,9,-19,-52,-5,-2,-1,48
EUW1_7702896189,200,1,5932,3515,9,-9,19,52,5,2,1,-48
EUW1_7702896362,100,0,-9017,-42722,-10,8,-18,-6,-7,-1,-1,-14
EUW1_7702896362,200,1,9017,42722,10,-8,18,6,7,1,1,14
EUW1_7702897654,100,1,9192,-413,9,-9,16,27,4,4,1,-46
EUW1_7702897654,200,0,-9192,413,-9,9,-16,-27,-4,-4,-1,46
EUW1_7702897887,100,1,14657,38440,25,-24,39,56,6,3,1,57
EUW1_7702897887,200,0,-14657,-38440,-25,24,-39,-56,-6,-3,-1,-57
EUW1_7702898120,100,0,-6683,-20457,-25,25,-27,20,-2,-1,-1,-55
EUW1_7702898120,200,1,6683,20457,25,-25,27,-20,2,1,1,55
EUW1_7702898415,100,0,-11095,-19859,-8,8,-23,-70,-8,-2,-1,-52
EUW1_7702898415,200,1,11095,19859,8,-8,23,70,8,2,1,52
EUW1_7702899339,100,1,17476,38482,29,-29,25,23,9,4,1,179
EUW1_7702899339,200,0,-17476,-38482,-29,29,-25,-23,-9,-4,-1,-179
EUW1_7702899666,100,0,-7525,-8954,-15,15,-23,-12,-1,-2,0,-51
EUW1_7702899666,200,1,7525,8954,15,-15,23,12,1,2,0,51
EUW1_7702900081,100,1,14816,27332,20,-20,25,15,10,3,1,134
EUW1_7702900081,200,0,-14816,-27332,-20,20,-25,-15,-10,-3,-1,-134
EUW1_7702900232,100,0,-7072,-12736,-10,10,-14,14,-5,0,-1,-40
EUW1_7702900232,200,1,7072,12736,10,-10,14,-14,5,0,1,40
EUW1_7702900522,100,1,14701,45018,22,-21,25,12,10,5,2,77
EUW1_7702900522,200,0,-14701,-45018,-22,21,-25,-12,-10,-5,-2,-77
EUW1_7702900656,100,1,10752,1307,19,-19,24,-11,8,4,2,101
EUW1_7702900656,200,0,-10752,-1307,-19,19,-24,11,-8,-4,-2,-101
EUW1_7702900711,100,0,-232,10071,-14,14,-51,-14,-1,-2,0,79
EUW1_7702900711,200,1,232,-10071,14,-14,51,14,1,2,0,-79
EUW1_7702901248,100,0,-10077,-18055,-18,18,-22,-57,-8,-1,-1,-57
EUW1_7702901248,200,1,10077,18055,18,-18,22,57,8,1,1,57
EUW1_7702901423,100,1,12437,60445,15,-15,32,47,7,4,1,30
EUW1_7702901423,200,0,-12437,-60445,-15,15,-32,-47,-7,-4,-1,-30
EUW1_7702901662,100,1,-1932,-30788,16,-16,-8,0,5,2,1,34
EUW1_7702901662,200,0,1932,30788,-16,16,8,0,-5,-2,-1,-34
EUW1_7702901790,100,0,-5632,-29793,-7,7,-21,3,-3,-2,0,-113
EUW1_7702901790,200,1,5632,29793,7,-7,21,-3,3,2,0,113
EUW1_7702902649,100,1,2909,18735,3,-3,20,44,1,-1,1,72
EUW1_7702902649,200,0,-2909,-18735,-3,3,-20,-44,-1,1,-1,-72
EUW1_7702903621,100,0,-9529,-24998,-6,6,-1,-11,-6,-2,-1,-56
EUW1_7702903621,200,1,9529,24998,6,-6,1,11,6,2,1,56
EUW1_7702904363,100,1,5010,10135,5,-4,18,-46,-4,-1,0,32
EUW1_7702904363,200,0,-5010,-10135,-5,4,-18,46,4,1,0,-32
EUW1_7702904364,100,1,15410,-13064,29,-29,27,5,10,2,1,115
EUW1_7702904364,200,0,-15410,13064,-29,29,-27,-5,-10,-2,-1,-115
EUW1_7702904672,100,0,-1084,-45795,-5,5,6,1,-9,-3,-1,140
EUW1_7702904672,200,1,1084,45795,5,-5,-6,-1,9,3,1,-140
EUW1_7702905438,100,0,-14957,-57808,-26,26,-22,-22,-10,-4,-1,-160
EUW1_7702905438,200,1,14957,57808,26,-26,22,22,10,4,1,160
EUW1_7702905507,100,0,-4343,190,-5,5,0,-10,-3,0,0,-4
EUW1_7702905507,200,1,4343,-190,5,-5,0,10,3,0,0,4
EUW1_7702905666,100,0,-10729,-12830,-11,11,-33,-5,-3,0,-1,-131
EUW1_7702905666,200,1,10729,12830,11,-11,33,5,3,0,1,131
EUW1_7702905678,100,0,-5398,1897,-15,15,-41,5,-3,-1,-1,47
EUW1_7702905678,200,1,5398,-1897,15,-15,41,-5,3,1,1,-47
EUW1_7702905707,100,0,-4813,-28018,1,-1,-11,27,-6,0,1,66
EUW1_7702905707,200,1,4813,28018,-1,1,11,-27,6,0,-1,-66
EUW1_7702905781,100,0,-11270,-15631,-15,15,-20,-17,-8,-2,-1,-63
EUW1_7702905781,200,1,11270,15631,15,-15,20,17,8,2,1,63
EUW1_7702905797,100,1,5993,6686,8,-8,4,0,1,1,0,70
EUW1_7702905797,200,0,-5993,-6686,-8,8,-4,0,-1,-1,0,-70
EUW1_7702905861,100,0,-16965,-23912,-24,24,-22,-22,-8,-3,0,-161
EUW1_7702905861,200,1,16965,23912,24,-24,22,22,8,3,0,161
EUW1_7702906591,100,1,11951,39469,13,-13,16,28,10,3,1,79
EUW1_7702906591,200,0,-11951,-39469,-13,13,-16,-28,-10,-3,-1,-79
EUW1_7702907978,100,0,-9246,-19313,-15,14,-24,1,-4,-2,0,-46
EUW1_7702907978,200,1,9246,19313,15,-14,24,-1,4,2,0,46
EUW1_7702908112,100,1,10387,35231,1,-1,17,-4,5,-1,1,147
EUW1_7702908112,200,0,-10387,-35231,-1,1,-17,4,-5,1,-1,-147
EUW1_7702908176,100,0,-16170,-19738,-19,19,-27,-38,-10,-4,-1,-159
EUW1_7702908176,200,1,16170,19738,19,-19,27,38,10,4,1,159
EUW1_7702909299,100,0,-14995,-14522,-11,12,-7,-15,-10,-1,-1,-173
EUW1_7702909299,200,1,14995,14522,11,-12,7,15,10,1,1,173
EUW1_7702909571,100,0,-10532,-15416,-22,22,-29,-2,-1,-2,-1,-108
EUW1_7702909571,200,1,10532,15416,22,-22,29,2,1,2,1,108
EUW1_7702909665,100,0,-10209,-10867,-2,2,-8,-8,-8,-4,-1,-79
EUW1_7702909665,200,1,10209,10867,2,-2,8,8,8,4,1,79
EUW1_7702910098,100,1,11983,41881,-6,6,31,-20,5,-3,-2,-2
EUW1_7702910098,200,0,-11983,-41881,6,-6,-31,20,-5,3,2,2
EUW1_7702910459,100,0,-10094,-51794,-20,20,-10,14,-7,-5,-2,-41
EUW1_7702910459,200,1,10094,51794,20,-20,10,-14,7,5,2,41
EUW1_7702910518,100,1,-462,27960,14,-14,18,-35,5,3,-1,-46
EUW1_7702910518,200,0,462,-27960,-14,14,-18,35,-5,-3,1,46
EUW1_7702911719,100,1,12079,38930,8,-8,8,-6,9,-2,-1,19
EUW1_7702911719,200,0,-12079,-38930,-8,8,-8,6,-9,2,1,-19
EUW1_7702911914,100,1,12734,40891,17,-17,25,11,6,3,1,108
EUW1_7702911914,200,0,-12734,-40891,-17,17,-25,-11,-6,-3,-1,-108
EUW1_7702913191,100,1,21,-5665,-8,8,-8,-14,0,-2,-1,-25
EUW1_7702913191,200,0,-21,5665,8,-8,8,14,0,2,1,25
EUW1_7702913890,100,0,-11605,-23826,-9,9,-25,-42,-8,1,-1,-77
EUW1_7702913890,200,1,11605,23826,9,-9,25,42,8,-1,1,77
EUW1_7702914059,100,0,-2641,-13265,-8,8,-32,-32,-1,-4,-1,-6
EUW1_7702914059,200,1,2641,13265,8,-8,32,32,1,4,1,6
EUW1_7702914355,100,0,-2778,-6407,-5,5,-4,-10,0,0,0,-9
EUW1_7702914355,200,1,2778,6407,5,-5,4,10,0,0,0,9
EUW1_7702914966,100,0,-3902,22794,4,-4,16,-11,-6,0,0,-59
EUW1_7702914966,200,1,3902,-22794,-4,4,-16,11,6,0,0,59
EUW1_7702915203,100,1,2774,35045,10,-10,26,78,6,3,2,-27
EUW1_7702915203,200,0,-2774,-35045,-10,10,-26,-78,-6,-3,-2,27
EUW1_7702916595,100,1,5854,11360,19,-19,18,33,7,-1,0,-111
EUW1_7702916595,200,0,-5854,-11360,-19,19,-18,-33,-7,1,0,111
EUW1_7702916610,100,1,7765,18906,18,-18,30,-12,6,2,1,-36
EUW1_7702916610,200,0,-7765,-18906,-18,18,-30,12,-6,-2,-1,36
EUW1_7702916788,100,0,-363,-181,-4,4,-18,66,-7,0,-2,137
EUW1_7702916788,200,1,363,181,4,-4,18,-66,7,0,2,-137
EUW1_7702916934,100,1,4940,-11153,2,-3,9,-2,-1,4,-1,98
EUW1_7702916934,200,0,-4940,11153,-2,3,-9,2,1,-4,1,-98
EUW1_7702917304,100,0,-11947,-2974,-13,13,-18,-40,-7,-4,-2,-31
EUW1_7702917304,200,1,11947,2974,13,-13,18,40,7,4,2,31
EUW1_7702917375,100,1,9278,-2205,10,-10,2,24,6,2,1,57
EUW1_7702917375,200,0,-9278,2205,-10,10,-2,-24,-6,-2,-1,-57
EUW1_7702917821,100,1,10775,23430,13,-13,30,10,7,0,1,99
EUW1_7702917821,200,0,-10775,-23430,-13,13,-30,-10,-7,0,-1,-99
EUW1_7702917944,100,1,9502,40630,20,-19,21,16,6,1,1,109
EUW1_7702917944,200,0,-9502,-40630,-20,19,-21,-16,-6,-1,-1,-109
EUW1_7702918129,100,0,3290,7517,12,-12,-6,33,-4,0,1,120
EUW1_7702918129,200,1,-3290,-7517,-12,12,6,-33,4,0,-1,-120
EUW1_7702918146,100,1,5187,3810,7,-7,-2,-7,5,4,0,84
EUW1_7702918146,200,0,-5187,-3810,-7,7,2,7,-5,-4,0,-84
EUW1_7702919273,100,1,15357,8949,17,-18,6,23,10,2,1,191
EUW1_7702919273,200,0,-15357,-8949,-17,18,-6,-23,-10,-2,-1,-191
EUW1_7702919716,100,0,-11723,-23090,-27,27,-34,-40,-8,-3,0,-164
EUW1_7702919716,200,1,11723,23090,27,-27,34,40,8,3,0,164
EUW1_7702919830,100,0,-6238,-20701,-9,9,-22,-32,-5,0,-1,37
EUW1_7702919830,200,1,6238,20701,9,-9,22,32,5,0,1,-37
EUW1_7702919978,100,0,-14223,-25572,-26,26,-35,-11,-6,-3,0,-96
EUW1_7702919978,200,1,14223,25572,26,-26,35,11,6,3,0,96
EUW1_7702920097,100,1,10949,25247,11,-12,17,19,11,0,1,14
EUW1_7702920097,200,0,-10949,-25247,-11,12,-17,-19,-11,0,-1,-14
EUW1_7702920348,100,0,-1472,17577,7,-6,24,60,-2,-1,-1,-66
EUW1_7702920348,200,1,1472,-17577,-7,6,-24,-60,2,1,1,66
EUW1_7702921881,100,1,11371,13629,17,-17,44,-33,6,3,2,-39
EUW1_7702921881,200,0,-11371,-13629,-17,17,-44,33,-6,-3,-2,39
EUW1_7702923498,100,1,12424,19894,22,-22,30,54,8,3,1,41
EUW1_7702923498,200,0,-12424,-19894,-22,22,-30,-54,-8,-3,-1,-41
EUW1_7702923623,100,1,10344,45367,11,-11,22,37,7,4,2,39
EUW1_7702923623,200,0,-10344,-45367,-11,11,-22,-37,-7,-4,-2,-39
EUW1_7702923705,100,1,6803,17676,12,-12,5,7,3,0,0,77
EUW1_7702923705,200,0,-6803,-17676,-12,12,-5,-7,-3,0,0,-77
EUW1_7702923756,100,1,7076,7292,3,-3,18,6,4,3,2,1
EUW1_7702923756,200,0,-7076,-7292,-3,3,-18,-6,-4,-3,-2,-1
EUW1_7702925480,100,0,-12417,-32061,-24,24,-30,-23,-7,0,-1,-126
EUW1_7702925480,200,1,12417,32061,24,-24,30,23,7,0,1,126
EUW1_7702925800,100,0,-3807,-9156,-4,5,-3,-22,-6,0,1,-32
EUW1_7702925800,200,1,3807,9156,4,-5,3,22,6,0,-1,32
EUW1_7702926047,100,1,7750,22923,13,-13,3,13,7,1,-1,131
EUW1_7702926047,200,0,-7750,-22923,-13,13,-3,-13,-7,-1,1,-131
EUW1_7702926347,100,0,-2233,-3386,-2,2,2,-3,0,-1,0,-73
EUW1_7702926347,200,1,2233,3386,2,-2,-2,3,0,1,0,73
EUW1_7702926857,100,1,15583,30006,13,-13,20,0,6,4,1,101
EUW1_7702926857,200,0,-15583,-30006,-13,13,-20,0,-6,-4,-1,-101
EUW1_7702927011,100,0,-7229,-54145,-16,17,-33,-18,-8,1,-1,71
EUW1_7702927011,200,1,7229,54145,16,-17,33,18,8,-1,1,-71
EUW1_7702927489,100,0,-8036,-13624,-8,8,7,-25,-4,0,-1,-72
EUW1_7702927489,200,1,8036,13624,8,-8,-7,25,4,0,1,72
EUW1_7702929157,100,1,13256,28014,24,-24,26,-21,5,0,1,77
EUW1_7702929157,200,0,-13256,-28014,-24,24,-26,21,-5,0,-1,-77
EUW1_7702929209,100,0,-8291,-22266,-8,8,-30,-36,0,1,-1,-15
EUW1_7702929209,200,1,8291,22266,8,-8,30,36,0,-1,1,15
EUW1_7702929227,100,1,8152,10270,12,-12,14,-16,3,2,0,62
EUW1_7702929227,200,0,-8152,-10270,-12,12,-14,16,-3,-2,0,-62
EUW1_7702930649,100,1,-4634,-27825,0,0,-19,-37,0,-1,0,6
EUW1_7702930649,200,0,4634,27825,0,0,19,37,0,1,0,-6
EUW1_7702931011,100,1,8152,5434,22,-22,30,14,4,4,1,58
EUW1_7702931011,200,0,-8152,-5434,-22,22,-30,-14,-4,-4,-1,-58
EUW1_7702931174,100,1,15521,36764,17,-18,20,20,9,2,1,79
EUW1_7702931174,200,0,-15521,-36764,-17,18,-20,-20,-9,-2,-1,-79
EUW1_7702931244,100,0,-13629,-4875,-13,13,-23,-10,-4,-3,-1,-160
EUW1_7702931244,200,1,13629,4875,13,-13,23,10,4,3,1,160
EUW1_7702931585,100,1,6979,34320,11,-11,0,32,8,2,0,97
EUW1_7702931585,200,0,-6979,-34320,-11,11,0,-32,-8,-2,0,-97
EUW1_7702931974,100,0,-17388,-14889,-21,21,-41,-57,-10,-4,-1,-153
EUW1_7702931974,200,1,17388,14889,21,-21,41,57,10,4,1,153
EUW1_7702932146,100,1,8506,6310,14,-14,28,-7,6,3,-1,45
EUW1_7702932146,200,0,-8506,-6310,-14,14,-28,7,-6,-3,1,-45
EUW1_7702933182,100,0,-16614,-26559,-33,33,-51,-25,-5,-3,0,-88
EUW1_7702933182,200,1,16614,26559,33,-33,51,25,5,3,0,88
EUW1_7702933748,100,0,-5158,22039,1,-2,-3,-26,-5,-3,-1,-18
EUW1_7702933748,200,1,5158,-22039,-1,2,3,26,5,3,1,18
EUW1_7702935256,100,1,4442,15269,3,-4,-5,32,4,1,-1,63
EUW1_7702935256,200,0,-4442,-15269,-3,4,5,-32,-4,-1,1,-63
EUW1_7702935434,100,0,-5480,-13535,-6,6,-7,-6,-4,-3,-2,-33
EUW1_7702935434,200,1,5480,13535,6,-6,7,6,4,3,2,33
EUW1_7702935499,100,1,4481,18092,3,-3,2,-43,-2,-4,0,-117
EUW1_7702935499,200,0,-4481,-18092,-3,3,-2,43,2,4,0,117
EUW1_7702935600,100,0,-10314,-31213,-26,26,-23,-50,-7,-1,-1,-59
EUW1_7702935600,200,1,10314,31213,26,-26,23,50,7,1,1,59
EUW1_7702936052,100,0,-9833,-31136,-14,14,-25,-6,-4,-2,-1,-42
EUW1_7702936052,200,1,9833,31136,14,-14,25,6,4,2,1,42
EUW1_7702936895,100,1,8870,27728,9,-9,5,8,8,0,1,99
EUW1_7702936895,200,0,-8870,-27728,-9,9,-5,-8,-8,0,-1,-99
EUW1_7702936904,100,1,11630,29801,16,-16,23,17,7,3,1,82
EUW1_7702936904,200,0,-11630,-29801,-16,16,-23,-17,-7,-3,-1,-82
EUW1_7702937090,100,0,-12939,-7983,-15,15,-25,-26,-8,-4,-1,-23
EUW1_7702937090,200,1,12939,7983,15,-15,25,26,8,4,1,23
EUW1_7702937263,100,1,8432,12361,16,-16,27,30,7,1,1,20
EUW1_7702937263,200,0,-8432,-12361,-16,16,-27,-30,-7,-1,-1,-20
EUW1_7702938005,100,1,8698,10099,21,-22,47,39,4,4,0,-20
EUW1_7702938005,200,0,-8698,-10099,-21,22,-47,-39,-4,-4,0,20
EUW1_7702938551,100,1,7022,36795,9,-9,8,25,10,5,1,24
EUW1_7702938551,200,0,-7022,-36795,-9,9,-8,-25,-10,-5,-1,-24
EUW1_7702938890,100,0,-3432,-21110,-5,5,-17,17,-3,-2,2,-111
EUW1_7702938890,200,1,3432,21110,5,-5,17,-17,3,2,-2,111
EUW1_7702939249,100,1,6284,-12001,6,-6,4,20,1,1,2,-9
EUW1_7702939249,200,0,-6284,12001,-6,6,-4,-20,-1,-1,-2,9
EUW1_7702939461,100,1,8933,44668,17,-16,34,27,6,1,0,79
EUW1_7702939461,200,0,-8933,-44668,-17,16,-34,-27,-6,-1,0,-79
EUW1_7702939471,100,1,4388,19758,8,-8,25,7,1,3,1,-16
EUW1_7702939471,200,0,-4388,-19758,-8,8,-25,-7,-1,-3,-1,16
EUW1_7702939648,100,0,-10703,-45691,-22,21,-20,-14,-6,-5,-1,7
EUW1_7702939648,200,1,10703,45691,22,-21,20,14,6,5,1,-7
EUW1_7702939764,100,1,15350,31996,20,-20,38,24,7,2,1,48
EUW1_7702939764,200,0,-15350,-31996,-20,20,-38,-24,-7,-2,-1,-48
EUW1_7702940054,100,0,-13435,-41549,-8,8,-8,-15,-7,-5,-2,-95
EUW1_7702940054,200,1,13435,41549,8,-8,8,15,7,5,2,95
EUW1_7702940343,100,0,-9736,-6805,-18,18,-23,-11,-7,-4,-1,-75
EUW1_7702940343,200,1,9736,6805,18,-18,23,11,7,4,1,75
EUW1_7702941020,100,1,8868,17193,13,-12,10,22,3,0,0,140
EUW1_7702941020,200,0,-8868,-17193,-13,12,-10,-22,-3,0,0,-140
EUW1_7702941440,100,1,7931,23002,16,-16,31,-32,7,0,0,78
EUW1_7702941440,200,0,-7931,-23002,-16,16,-31,32,-7,0,0,-78
EUW1_7702943109,100,0,-1060,7028,5,-5,10,-3,1,2,-1,2
EUW1_7702943109,200,1,1060,-7028,-5,5,-10,3,-1,-2,1,-2
EUW1_7702943677,100,0,-156,-153,0,0,0,-2,0,0,0,-10
EUW1_7702943677,200,1,156,153,0,0,0,2,0,0,0,10
EUW1_7702944069,100,0,-3640,-20033,-8,8,20,4,-2,1,-3,-89
EUW1_7702944069,200,1,3640,20033,8,-8,-20,-4,2,-1,3,89
EUW1_7702944208,100,0,-5282,-7783,-10,10,-10,-14,-2,-1,0,-11
EUW1_7702944208,200,1,5282,7783,10,-10,10,14,2,1,0,11
EUW1_7702944280,100,0,-8230,1105,-10,8,-21,8,-8,-2,-1,-35
EUW1_7702944280,200,1,8230,-1105,10,-8,21,-8,8,2,1,35
EUW1_7702945099,100,1,13249,17947,18,-18,41,24,8,2,1,117
EUW1_7702945099,200,0,-13249,-17947,-18,18,-41,-24,-8,-2,-1,-117
EUW1_7702945693,100,0,-1887,32624,-7,7,-26,4,-7,-2,0,-47
EUW1_7702945693,200,1,1887,-32624,7,-7,26,-4,7,2,0,47
EUW1_7702946819,100,0,-7155,-23062,-13,14,-13,-47,-1,1,-1,-17
EUW1_7702946819,200,1,7155,23062,13,-14,13,47,1,-1,1,17
EUW1_7702947054,100,1,7857,37350,4,-4,23,48,4,2,1,109
EUW1_7702947054,200,0,-7857,-37350,-4,4,-23,-48,-4,-2,-1,-109
EUW1_7702947334,100,1,13639,23835,29,-29,25,28,8,3,0,76
EUW1_7702947334,200,0,-13639,-23835,-29,29,-25,-28,-8,-3,0,-76
EUW1_7702947569,100,0,-7371,-28406,-13,13,-37,-21,-5,1,-1,-39
EUW1_7702947569,200,1,7371,28406,13,-13,37,21,5,-1,1,39
EUW1_7702947596,100,0,-16576,-26680,-16,16,-31,24,-9,-4,-2,-130
EUW1_7702947596,200,1,16576,26680,16,-16,31,-24,9,4,2,130
EUW1_7702947788,100,1,7201,13651,17,-17,25,19,0,1,0,18
EUW1_7702947788,200,0,-7201,-13651,-17,17,-25,-19,0,-1,0,-18
EUW1_7702947800,100,1,12267,5809,22,-21,28,26,8,1,1,14
EUW1_7702947800,200,0,-12267,-5809,-22,21,-28,-26,-8,-1,-1,-14
EUW1_7702948458,100,0,-7043,-12689,0,0,-10,-10,-5,-3,0,-142
EUW1_7702948458,200,1,7043,12689,0,0,10,10,5,3,0,142
EUW1_7702948651,100,0,-6024,-15703,-15,14,-25,45,-7,-2,-1,50
EUW1_7702948651,200,1,6024,15703,15,-14,25,-45,7,2,1,-50
EUW1_7702949139,100,0,-14996,-61554,-27,27,-29,-46,-9,-4,0,-170
